CID100000206,C0032285
CID100000206,C0042345
CID100000206,C0043250
CID100000206,C0151940
CID100000206,C0220983
CID100000206,C0235395
CID100000206,C0442874
CID100000206,C0745153
CID100000206,C0858734
CID100000206,C1112209
CID100000206,C1527401
CID100000206,C1565489
CID100000214,C0003492
CID100000214,C0013274
CID100000214,C0018798
CID100000214,C0026836
CID100000214,C0039685
CID100000214,C0040761
CID100000214,C0042401
CID100000214,C0242350
CID100000214,C0242855
CID100000214,C0243002
CID100000214,C0344760
CID100000214,C1956257
CID100000222,C0220983
CID100000232,C0001206
CID100000232,C0001430
CID100000232,C0010276
CID100000232,C0013338
CID100000232,C0017547
CID100000232,C0043251
CID100000232,C0221347
CID100000232,C0242343
CID100000232,C0858734
CID100000244,C0030757
CID100000247,C0019880
CID100000247,C0268621
CID100000271,C0002063
CID100000271,C0006906
CID100000271,C0011608
CID100000271,C0020461
CID100000271,C0020598
CID100000271,C0020626
CID100000271,C0022661
CID100000271,C0026821
CID100000271,C0029442
CID100000271,C0033774
CID100000271,C0035579
CID100000271,C0037274
CID100000271,C0039621
CID100000271,C0042870
CID100000271,C0085681
CID100000271,C0151940
CID100000271,C0232488
CID100000271,C0242188
CID100000271,C0242461
CID100000271,C0270224
CID100000271,C0302295
CID100000271,C0392519
CID100000271,C0728899
CID100000271,C0851444
CID100000271,C0876994
CID100000274,C0018802
CID100000297,C0042963
CID100000298,C0004610
CID100000298,C0009450
CID100000298,C0009768
CID100000298,C0010674
CID100000298,C0015403
CID100000298,C0025289
CID100000298,C0029291
CID100000298,C0029878
CID100000298,C0041466
CID100000298,C0271454
CID100000311,C0001122
CID100000311,C0001126
CID100000311,C0002063
CID100000311,C0018099
CID100000311,C0022658
CID100000311,C0085631
CID100000311,C0220981
CID100000311,C0392525
CID100000311,C0403447
CID100000311,C0854059
CID100000312,C0003811
CID100000312,C0003962
CID100000312,C0019080
CID100000312,C0020621
CID100000312,C0022658
CID100000312,C0023890
CID100000312,C0030443
CID100000312,C0038358
CID100000312,C0085580
CID100000312,C0220983
CID100000312,C0728899
CID100000338,C0003864
CID100000338,C0003873
CID100000338,C0010046
CID100000338,C0011603
CID100000338,C0020757
CID100000338,C0021368
CID100000338,C0021564
CID100000338,C0026946
CID100000338,C0029408
CID100000338,C0030193
CID100000338,C0032027
CID100000338,C0033860
CID100000338,C0034212
CID100000338,C0035435
CID100000338,C0037274
CID100000338,C0042548
CID100000338,C0043037
CID100000338,C0241165
CID100000338,C0263383
CID100000338,C0376154
CID100000338,C0741453
CID100000338,C0856543
CID100000338,C3495559
CID100000338,C3665596
CID100000401,C0009450
CID100000401,C0022658
CID100000401,C0023895
CID100000401,C0042029
CID100000401,C0679362
CID100000444,C0004936
CID100000444,C0011581
CID100000444,C0015672
CID100000444,C0018379
CID100000444,C0024117
CID100000444,C0024517
CID100000444,C0028043
CID100000444,C0036572
CID100000444,C0038663
CID100000444,C0085159
CID100000444,C0085631
CID100000444,C0231230
CID100000444,C0233477
CID100000444,C0233633
CID100000444,C0234533
CID100000444,C0235198
CID100000444,C0344315
CID100000444,C0424000
CID100000444,C0424091
CID100000444,C0549622
CID100000444,C0917799
CID100000444,C0917801
CID100000444,C1269683
CID100000450,C0005778
CID100000450,C0006142
CID100000450,C0006147
CID100000450,C0006826
CID100000450,C0007097
CID100000450,C0010068
CID100000450,C0010481
CID100000450,C0011854
CID100000450,C0013428
CID100000450,C0014173
CID100000450,C0014175
CID100000450,C0016658
CID100000450,C0018681
CID100000450,C0019080
CID100000450,C0020502
CID100000450,C0020514
CID100000450,C0020517
CID100000450,C0020619
CID100000450,C0021368
CID100000450,C0023895
CID100000450,C0025320
CID100000450,C0025322
CID100000450,C0027051
CID100000450,C0029453
CID100000450,C0029456
CID100000450,C0029458
CID100000450,C0031542
CID100000450,C0032708
CID100000450,C0033774
CID100000450,C0033778
CID100000450,C0034065
CID100000450,C0037317
CID100000450,C0038454
CID100000450,C0038990
CID100000450,C0040046
CID100000450,C0040156
CID100000450,C0042345
CID100000450,C0042373
CID100000450,C0085606
CID100000450,C0085762
CID100000450,C0149871
CID100000450,C0149931
CID100000450,C0152030
CID100000450,C0206159
CID100000450,C0221392
CID100000450,C0236075
CID100000450,C0271578
CID100000450,C0271606
CID100000450,C0333641
CID100000450,C0392197
CID100000450,C0423736
CID100000450,C0521170
CID100000450,C0600139
CID100000450,C0600142
CID100000450,C0740421
CID100000450,C0747771
CID100000450,C0853662
CID100000450,C0856856
CID100000450,C1306580
CID100000450,C1384606
CID100000450,C2939420
CID100000450,C2979982
CID100000450,C3665346
CID100000453,C0004096
CID100000453,C0006114
CID100000453,C0010674
CID100000453,C0012797
CID100000453,C0016751
CID100000453,C0022660
CID100000453,C0085129
CID100000453,C0234708
CID100000453,C0742078
CID100000453,C0860433
CID100000564,C0000832
CID100000564,C0002874
CID100000564,C0003130
CID100000564,C0018939
CID100000564,C0018965
CID100000564,C0019080
CID100000564,C0023890
CID100000564,C0036974
CID100000564,C0040034
CID100000564,C0043251
CID100000564,C0080276
CID100000564,C0600139
CID100000564,C0684275
CID100000581,C0004144
CID100000581,C0006266
CID100000581,C0006267
CID100000581,C0006277
CID100000581,C0010674
CID100000581,C0032285
CID100000581,C0034067
CID100000581,C0040586
CID100000581,C0041296
CID100000581,C0151904
CID100000581,C0160390
CID100000581,C0235378
CID100000581,C0268381
CID100000581,C0302295
CID100000581,C1096000
CID100000581,C1319018
CID100000596,C0005699
CID100000596,C0006826
CID100000596,C0020522
CID100000596,C0023418
CID100000596,C0023440
CID100000596,C0023449
CID100000596,C0023467
CID100000596,C0023473
CID100000596,C0024299
CID100000596,C0024305
CID100000596,C0025284
CID100000596,C0026986
CID100000596,C0027651
CID100000596,C0039614
CID100000596,C0085669
CID100000596,C0280100
CID100000596,C0948840
CID100000596,C1608408
CID100000596,C1704231
CID100000598,C0085692
CID100000604,C0020598
CID100000604,C0020626
CID100000604,C0151940
CID100000604,C0392519
CID100000612,C0033774
CID100000612,C0079584
CID100000612,C0151908
CID100000612,C0152030
CID100000612,C0259817
CID100000612,C0423773
CID100000679,C0004623
CID100000679,C0037274
CID100000679,C0282488
CID100000681,C0007166
CID100000681,C0009421
CID100000681,C0009676
CID100000681,C0012797
CID100000681,C0020649
CID100000681,C0027051
CID100000681,C0030232
CID100000681,C0035078
CID100000681,C0036690
CID100000681,C0036974
CID100000681,C0038454
CID100000681,C0042373
CID100000681,C0043251
CID100000681,C0080203
CID100000681,C0085128
CID100000681,C0235248
CID100000681,C0497247
CID100000681,C0546884
CID100000681,C0745176
CID100000681,C0853062
CID100000681,C1258192
CID100000681,C1287298
CID100000681,C1961112
CID100000698,C0020619
CID100000698,C0025320
CID100000698,C0029458
CID100000698,C0271606
CID100000698,C0333641
CID100000699,C0008943
CID100000699,C0025320
CID100000699,C0029458
CID100000699,C0038990
CID100000699,C0042134
CID100000699,C0221392
CID100000699,C0271578
CID100000699,C0271606
CID100000699,C0333641
CID100000699,C0600142
CID100000699,C0740421
CID100000699,C0853662
CID100000699,C3263685
CID100000700,C0014867
CID100000723,C0018802
CID100000723,C0020538
CID100000727,C0030756
CID100000727,C0036262
CID100000727,C0851341
CID100000753,C0020523
CID100000767,C0001122
CID100000767,C0001125
CID100000767,C0003811
CID100000767,C0003962
CID100000767,C0011175
CID100000767,C0011849
CID100000767,C0011880
CID100000767,C0011991
CID100000767,C0018790
CID100000767,C0018802
CID100000767,C0020621
CID100000767,C0022658
CID100000767,C0023890
CID100000767,C0030443
CID100000767,C0036974
CID100000767,C0085580
CID100000767,C0086168
CID100000767,C0151595
CID100000767,C0161544
CID100000767,C0220981
CID100000767,C0220983
CID100000767,C0234215
CID100000767,C0235575
CID100000767,C0599918
CID100000767,C0728899
CID100000767,C1096717
CID100000767,C1392658
CID100000767,C1963921
CID100000772,C0002965
CID100000772,C0027051
CID100000772,C0034065
CID100000772,C0149871
CID100000772,C1536220
CID100000774,C0020523
CID100000774,C0023467
CID100000774,C0221232
CID100000774,C0542213
CID100000774,C0585186
CID100000785,C0016689
CID100000785,C0023321
CID100000785,C0025218
CID100000785,C0037274
CID100000785,C0043251
CID100000785,C0162834
CID100000785,C0549567
CID100000813,C0001126
CID100000813,C0003811
CID100000813,C0003962
CID100000813,C0018802
CID100000813,C0019080
CID100000813,C0020461
CID100000813,C0020621
CID100000813,C0022658
CID100000813,C0023890
CID100000813,C0030443
CID100000813,C0032827
CID100000813,C0038358
CID100000813,C0085580
CID100000813,C0151595
CID100000813,C0220983
CID100000813,C0392525
CID100000813,C0728899
CID100000815,C0009450
CID100000815,C0038160
CID100000815,C1565489
CID100000838,C0001396
CID100000838,C0002792
CID100000838,C0002962
CID100000838,C0002994
CID100000838,C0003467
CID100000838,C0004093
CID100000838,C0004096
CID100000838,C0005658
CID100000838,C0006266
CID100000838,C0007222
CID100000838,C0012833
CID100000838,C0013404
CID100000838,C0015230
CID100000838,C0017601
CID100000838,C0018621
CID100000838,C0018681
CID100000838,C0018790
CID100000838,C0018794
CID100000838,C0018799
CID100000838,C0020517
CID100000838,C0020538
CID100000838,C0020550
CID100000838,C0020649
CID100000838,C0023066
CID100000838,C0030232
CID100000838,C0030567
CID100000838,C0033774
CID100000838,C0035455
CID100000838,C0036572
CID100000838,C0036830
CID100000838,C0038340
CID100000838,C0039070
CID100000838,C0040822
CID100000838,C0042109
CID100000838,C0042130
CID100000838,C0085631
CID100000838,C0149512
CID100000838,C0151517
CID100000838,C0241863
CID100000838,C0340865
CID100000838,C0344183
CID100000838,C0423618
CID100000838,C0476273
CID100000838,C0677500
CID100000838,C0741983
CID100000838,C1527401
CID100000838,C1956346
CID100000853,C0001623
CID100000853,C0006826
CID100000853,C0018021
CID100000853,C0020517
CID100000853,C0020676
CID100000853,C0040137
CID100000853,C0040147
CID100000853,C0040149
CID100000853,C0040156
CID100000853,C0155626
CID100000853,C0206682
CID100000853,C0238298
CID100000853,C0271790
CID100000853,C0332907
CID100000853,C0333641
CID100000853,C0348024
CID100000853,C0677607
CID100000853,C0700502
CID100000853,C0853627
CID100000861,C0010308
CID100000861,C0018021
CID100000861,C0020550
CID100000861,C0020676
CID100000861,C0027145
CID100000861,C0040137
CID100000861,C0040149
CID100000861,C0238298
CID100000861,C0333641
CID100000861,C0677607
CID100000861,C0700502
CID100000861,C1142529
CID100000861,C1536123
CID100000888,C0013537
CID100000888,C0020538
CID100000888,C0020598
CID100000888,C0024473
CID100000888,C0032914
CID100000888,C0036572
CID100000888,C0039621
CID100000888,C0040524
CID100000888,C0085584
CID100000888,C0151723
CID100000888,C0268733
CID100000896,C0033139
CID100000896,C1262141
CID100000923,C0001122
CID100000923,C0001125
CID100000923,C0001403
CID100000923,C0003578
CID100000923,C0009421
CID100000923,C0009676
CID100000923,C0011175
CID100000923,C0011849
CID100000923,C0011880
CID100000923,C0011991
CID100000923,C0013404
CID100000923,C0018681
CID100000923,C0018790
CID100000923,C0020538
CID100000923,C0020625
CID100000923,C0020649
CID100000923,C0021843
CID100000923,C0026961
CID100000923,C0027497
CID100000923,C0030318
CID100000923,C0030446
CID100000923,C0036572
CID100000923,C0036974
CID100000923,C0037367
CID100000923,C0042963
CID100000923,C0043251
CID100000923,C0085682
CID100000923,C0086168
CID100000923,C0161544
CID100000923,C0220854
CID100000923,C0220981
CID100000923,C0220983
CID100000923,C0231835
CID100000923,C0231837
CID100000923,C0232292
CID100000923,C0233407
CID100000923,C0235395
CID100000923,C0235575
CID100000923,C0268030
CID100000923,C0278061
CID100000923,C0599918
CID100000923,C0700198
CID100000923,C0728899
CID100000923,C0856633
CID100000923,C1392658
CID100000923,C1541124
CID100000923,C1699648
CID100000937,C0000737
CID100000937,C0007222
CID100000937,C0010068
CID100000937,C0011860
CID100000937,C0016382
CID100000937,C0018099
CID100000937,C0020443
CID100000937,C0020473
CID100000937,C0020476
CID100000937,C0020481
CID100000937,C0020557
CID100000937,C0027051
CID100000937,C0030305
CID100000937,C0030783
CID100000937,C0030920
CID100000937,C0042401
CID100000937,C0241863
CID100000937,C0242339
CID100000937,C0853084
CID100000937,C1956346
CID100000942,C0002962
CID100000942,C0002963
CID100000942,C0003811
CID100000942,C0010068
CID100000942,C0013595
CID100000942,C0014130
CID100000942,C0020517
CID100000942,C0020540
CID100000942,C0027051
CID100000942,C0028043
CID100000942,C0030252
CID100000942,C0030920
CID100000942,C0032961
CID100000942,C0037274
CID100000942,C0037317
CID100000942,C0040021
CID100000942,C0042109
CID100000942,C0042401
CID100000942,C0085096
CID100000942,C0087169
CID100000942,C0337672
CID100000942,C0497365
CID100000942,C0853813
CID100000942,C0948807
CID100000942,C1306571
CID100000942,C1325847
CID100000942,C1565489
CID100000946,C0003578
CID100000946,C0009421
CID100000946,C0009676
CID100000946,C0013404
CID100000946,C0018681
CID100000946,C0020538
CID100000946,C0020649
CID100000946,C0026961
CID100000946,C0027497
CID100000946,C0030318
CID100000946,C0036572
CID100000946,C0036974
CID100000946,C0037367
CID100000946,C0042963
CID100000946,C0043251
CID100000946,C0220854
CID100000946,C0231835
CID100000946,C0231837
CID100000946,C0232292
CID100000946,C0233407
CID100000946,C0268030
CID100000946,C0278061
CID100000946,C0728899
CID100000951,C0018790
CID100000951,C0020550
CID100000951,C0020649
CID100000951,C0027051
CID100000951,C0032371
CID100000951,C0036690
CID100000951,C0857353
CID100001003,C0085682
CID100001023,C0017181
CID100001023,C0155626
CID100001046,C0022346
CID100001046,C0041296
CID100001046,C0151332
CID100001054,C0002871
CID100001054,C0002896
CID100001054,C0003123
CID100001054,C0011603
CID100001054,C0019880
CID100001054,C0020500
CID100001054,C0025521
CID100001054,C0027497
CID100001054,C0027813
CID100001054,C0036572
CID100001054,C0042963
CID100001054,C0221264
CID100001054,C0235031
CID100001054,C0936215
CID100001054,C1527330
CID100001065,C0004238
CID100001065,C0004576
CID100001065,C0016385
CID100001065,C0023218
CID100001065,C0024530
CID100001065,C0024535
CID100001065,C0027125
CID100001065,C0080203
CID100001065,C0085612
CID100001065,C0232201
CID100001065,C0750197
CID100001065,C0858318
CID100001071,C0001144
CID100001071,C0003123
CID100001071,C0024523
CID100001071,C0027497
CID100001071,C0038238
CID100001071,C0042842
CID100001071,C0042963
CID100001125,C0031485
CID100001130,C0003123
CID100001130,C0004134
CID100001130,C0005122
CID100001130,C0007222
CID100001130,C0009421
CID100001130,C0013604
CID100001130,C0015967
CID100001130,C0018801
CID100001130,C0020550
CID100001130,C0021831
CID100001130,C0023895
CID100001130,C0024523
CID100001130,C0027497
CID100001130,C0027813
CID100001130,C0028738
CID100001130,C0029089
CID100001130,C0031117
CID100001130,C0039841
CID100001130,C0042963
CID100001130,C0043121
CID100001130,C0085584
CID100001130,C0234985
CID100001130,C0743971
CID100001134,C0009450
CID100001134,C0016059
CID100001134,C0019163
CID100001134,C0019196
CID100001134,C0021368
CID100001134,C0023895
CID100001134,C0042769
CID100001134,C0151905
CID100001134,C0392390
CID100001134,C0524909
CID100001176,C0009450
CID100001206,C0028754
CID100001206,C0041671
CID100001206,C0085633
CID100001206,C0151611
CID100001206,C0233415
CID100001206,C0424295
CID100001206,C0751265
CID100001292,C0004659
CID100001292,C0010692
CID100001292,C0034186
CID100001292,C0262421
CID100001301,C0003864
CID100001301,C0003868
CID100001301,C0003873
CID100001301,C0004604
CID100001301,C0006444
CID100001301,C0009443
CID100001301,C0013390
CID100001301,C0015967
CID100001301,C0016053
CID100001301,C0017181
CID100001301,C0018099
CID100001301,C0018681
CID100001301,C0021368
CID100001301,C0022658
CID100001301,C0026821
CID100001301,C0026857
CID100001301,C0029408
CID100001301,C0030193
CID100001301,C0030201
CID100001301,C0035435
CID100001301,C0038013
CID100001301,C0038045
CID100001301,C0039503
CID100001301,C0040460
CID100001301,C0041582
CID100001301,C0042384
CID100001301,C0043251
CID100001301,C0149875
CID100001301,C0149931
CID100001301,C0150055
CID100001301,C0152031
CID100001301,C0234238
CID100001301,C0235309
CID100001301,C0235707
CID100001301,C0263854
CID100001301,C0410022
CID100001301,C0427008
CID100001301,C0546953
CID100001301,C0567085
CID100001301,C1740836
CID100001301,C2062908
CID100001301,C3263723
CID100001301,C3495559
CID100001546,C0006826
CID100001546,C0015967
CID100001546,C0023418
CID100001546,C0023443
CID100001546,C0024299
CID100001546,C0027497
CID100001546,C1868683
CID100001690,C0001175
CID100001690,C0005684
CID100001690,C0005695
CID100001690,C0006118
CID100001690,C0006142
CID100001690,C0006826
CID100001690,C0007097
CID100001690,C0007121
CID100001690,C0007131
CID100001690,C0007137
CID100001690,C0018799
CID100001690,C0019829
CID100001690,C0020517
CID100001690,C0021051
CID100001690,C0023418
CID100001690,C0023449
CID100001690,C0023467
CID100001690,C0024299
CID100001690,C0024305
CID100001690,C0025202
CID100001690,C0025320
CID100001690,C0026764
CID100001690,C0027627
CID100001690,C0027651
CID100001690,C0027708
CID100001690,C0027819
CID100001690,C0029463
CID100001690,C0029925
CID100001690,C0035412
CID100001690,C0036220
CID100001690,C0040100
CID100001690,C0085669
CID100001690,C0086565
CID100001690,C0149925
CID100001690,C0235974
CID100001690,C0276535
CID100001690,C0278488
CID100001690,C0278688
CID100001690,C0278828
CID100001690,C0279680
CID100001690,C0280100
CID100001690,C0376358
CID100001690,C0476089
CID100001690,C0494165
CID100001690,C0549473
CID100001690,C0553580
CID100001690,C0600139
CID100001690,C0677483
CID100001690,C0677886
CID100001690,C0678222
CID100001690,C0684249
CID100001690,C0687133
CID100001690,C0699791
CID100001690,C0699885
CID100001690,C0849867
CID100001690,C0876994
CID100001690,C1140680
CID100001690,C1261473
CID100001690,C1378703
CID100001690,C1384494
CID100001690,C1704327
CID100001690,C2239176
CID100001690,C3160887
CID100001690,C3160888
CID100001690,C3203710
CID100001690,C3495917
CID100001727,C0026769
CID100001727,C0311394
CID100001775,C0003811
CID100001775,C0014544
CID100001775,C0014556
CID100001775,C0023895
CID100001775,C0035078
CID100001775,C0036572
CID100001775,C0038220
CID100001775,C0239981
CID100001775,C0311335
CID100001775,C0687133
CID100001775,C0728899
CID100001775,C0751494
CID100001798,C0017601
CID100001798,C0149893
CID100001798,C0154946
CID100001798,C0339573
CID100001798,C0857070
CID100001805,C0002893
CID100001805,C0002894
CID100001805,C0023467
CID100001805,C0023480
CID100001805,C0024115
CID100001805,C0026986
CID100001805,C0027022
CID100001805,C0027947
CID100001805,C0040034
CID100001805,C0280028
CID100001805,C0334044
CID100001875,C0001175
CID100001875,C0001623
CID100001875,C0002871
CID100001875,C0002878
CID100001875,C0003868
CID100001875,C0003872
CID100001875,C0003873
CID100001875,C0004096
CID100001875,C0005138
CID100001875,C0006444
CID100001875,C0006826
CID100001875,C0008513
CID100001875,C0008526
CID100001875,C0009324
CID100001875,C0009326
CID100001875,C0009766
CID100001875,C0011606
CID100001875,C0011615
CID100001875,C0011616
CID100001875,C0011633
CID100001875,C0012797
CID100001875,C0013182
CID100001875,C0013604
CID100001875,C0014130
CID100001875,C0014335
CID100001875,C0014488
CID100001875,C0017178
CID100001875,C0019364
CID100001875,C0020437
CID100001875,C0021368
CID100001875,C0022073
CID100001875,C0022081
CID100001875,C0022568
CID100001875,C0023052
CID100001875,C0023418
CID100001875,C0024141
CID100001875,C0024299
CID100001875,C0026769
CID100001875,C0026948
CID100001875,C0027726
CID100001875,C0029077
CID100001875,C0029134
CID100001875,C0029408
CID100001875,C0030807
CID100001875,C0033687
CID100001875,C0033860
CID100001875,C0035439
CID100001875,C0035457
CID100001875,C0036202
CID100001875,C0036508
CID100001875,C0036830
CID100001875,C0037274
CID100001875,C0038013
CID100001875,C0038325
CID100001875,C0039103
CID100001875,C0039520
CID100001875,C0040896
CID100001875,C0041318
CID100001875,C0041327
CID100001875,C0041948
CID100001875,C0042109
CID100001875,C0042167
CID100001875,C0043117
CID100001875,C0043251
CID100001875,C0085655
CID100001875,C0085669
CID100001875,C0085932
CID100001875,C0151467
CID100001875,C0154301
CID100001875,C0155067
CID100001875,C0178416
CID100001875,C0234933
CID100001875,C0242459
CID100001875,C0271738
CID100001875,C0274435
CID100001875,C0409974
CID100001875,C0851444
CID100001875,C0877221
CID100001875,C1535939
CID100001875,C1761609
CID100001875,C3495559
CID100001971,C0009450
CID100001971,C0014544
CID100001971,C0020517
CID100001971,C0021051
CID100001971,C0242656
CID100001971,C0687133
CID100001971,C2363980
CID100001972,C0001175
CID100001972,C0004030
CID100001972,C0005716
CID100001972,C0006849
CID100001972,C0006852
CID100001972,C0007587
CID100001972,C0009186
CID100001972,C0009450
CID100001972,C0010414
CID100001972,C0015376
CID100001972,C0015967
CID100001972,C0019655
CID100001972,C0023290
CID100001972,C0026718
CID100001972,C0026946
CID100001972,C0027497
CID100001972,C0038034
CID100001972,C0042963
CID100001972,C0043541
CID100001972,C0085393
CID100001972,C0085436
CID100001972,C0085593
CID100001972,C0151578
CID100001972,C0151746
CID100001972,C0153252
CID100001972,C0239295
CID100001972,C0424790
CID100001972,C0425945
CID100001972,C0599918
CID100001972,C1328252
CID100001972,C1565489
CID100001978,C0002962
CID100001978,C0003811
CID100001978,C0020538
CID100001978,C0085612
CID100001978,C0151636
CID100001978,C0151744
CID100001978,C0340464
CID100001978,C0857121
CID100001983,C0003864
CID100001983,C0004604
CID100001983,C0009443
CID100001983,C0013390
CID100001983,C0013395
CID100001983,C0015967
CID100001983,C0018099
CID100001983,C0018681
CID100001983,C0027424
CID100001983,C0027796
CID100001983,C0029408
CID100001983,C0030193
CID100001983,C0033893
CID100001983,C0035078
CID100001983,C0035435
CID100001983,C0037195
CID100001983,C0037199
CID100001983,C0040460
CID100001983,C0041582
CID100001983,C0149931
CID100001983,C0184567
CID100001983,C0231528
CID100001983,C0234215
CID100001983,C0234238
CID100001983,C0235162
CID100001983,C0242429
CID100001983,C0522251
CID100001983,C0850149
CID100001983,C0948873
CID100001983,C1260880
CID100001983,C2939465
CID100001986,C0013604
CID100001986,C0014544
CID100001986,C0014553
CID100001986,C0017601
CID100001986,C0018802
CID100001986,C0036572
CID100001986,C0149893
CID100001986,C0154946
CID100001986,C0238284
CID100001990,C0009450
CID100001990,C0031542
CID100001990,C0035078
CID100001990,C0042029
CID100001990,C0042487
CID100001993,C0004096
CID100001993,C0007222
CID100001993,C0014544
CID100001993,C0030920
CID100001993,C0040128
CID100001993,C0079043
CID100001993,C0178879
CID100001993,C0264423
CID100002019,C0006826
CID100002019,C0027651
CID100002019,C0027708
CID100002019,C0035412
CID100002019,C0153594
CID100002019,C0553580
CID100002019,C1135868
CID100002021,C0007860
CID100002021,C0009450
CID100002021,C0018081
CID100002021,C0033246
CID100002021,C0041976
CID100002022,C0001175
CID100002022,C0008049
CID100002022,C0009450
CID100002022,C0010823
CID100002022,C0013595
CID100002022,C0015230
CID100002022,C0015967
CID100002022,C0019340
CID100002022,C0019342
CID100002022,C0019345
CID100002022,C0019348
CID100002022,C0019357
CID100002022,C0019360
CID100002022,C0019364
CID100002022,C0019372
CID100002022,C0020517
CID100002022,C0022568
CID100002022,C0022661
CID100002022,C0030193
CID100002022,C0032768
CID100002022,C0032961
CID100002022,C0036916
CID100002022,C0041582
CID100002022,C0042165
CID100002022,C0042749
CID100002022,C0042769
CID100002022,C0085393
CID100002022,C0184567
CID100002022,C0205204
CID100002022,C0276225
CID100002022,C0276226
CID100002022,C0276248
CID100002022,C0277794
CID100002022,C0332563
CID100002022,C0687133
CID100002022,C0740380
CID100002022,C1565489
CID100002022,C1739133
CID100002082,C0009450
CID100002082,C0010709
CID100002082,C0013502
CID100002082,C0013604
CID100002082,C0023895
CID100002082,C0338437
CID100002083,C0004096
CID100002083,C0004099
CID100002083,C0006266
CID100002083,C0008677
CID100002083,C0015263
CID100002083,C0021368
CID100002083,C0022876
CID100002083,C0024117
CID100002083,C0032961
CID100002083,C0034067
CID100002083,C0038218
CID100002083,C0039239
CID100002083,C0241863
CID100002083,C0349790
CID100002083,C0421207
CID100002083,C0520966
CID100002083,C0600260
CID100002083,C2712143
CID100002085,C0037274
CID100002088,C0005940
CID100002088,C0006826
CID100002088,C0016658
CID100002088,C0017178
CID100002088,C0029401
CID100002088,C0029453
CID100002088,C0029456
CID100002088,C0029458
CID100002088,C0030920
CID100002088,C0080179
CID100002088,C0262431
CID100002088,C0521170
CID100002088,C1306580
CID100002088,C1565489
CID100002092,C0277885
CID100002092,C0341742
CID100002092,C1704272
CID100002092,C1956346
CID100002094,C0002878
CID100002094,C0003868
CID100002094,C0006826
CID100002094,C0017919
CID100002094,C0018099
CID100002094,C0018939
CID100002094,C0021368
CID100002094,C0022650
CID100002094,C0022658
CID100002094,C0023374
CID100002094,C0023418
CID100002094,C0024299
CID100002094,C0027013
CID100002094,C0027022
CID100002094,C0032463
CID100002094,C0035078
CID100002094,C0041981
CID100002094,C0221248
CID100002094,C0280100
CID100002094,C0409908
CID100002094,C0541875
CID100002094,C0740394
CID100002094,C0948643
CID100002094,C1565489
CID100002094,C2062908
CID100002094,C2955673
CID100002099,C0000737
CID100002099,C0011991
CID100002099,C0015732
CID100002099,C0022104
CID100002099,C0231170
CID100002099,C0234215
CID100002099,C1262211
CID100002118,C0001807
CID100002118,C0001818
CID100002118,C0003467
CID100002118,C0003469
CID100002118,C0004936
CID100002118,C0006012
CID100002118,C0008031
CID100002118,C0008301
CID100002118,C0011551
CID100002118,C0011579
CID100002118,C0011991
CID100002118,C0012833
CID100002118,C0013404
CID100002118,C0015672
CID100002118,C0016382
CID100002118,C0020550
CID100002118,C0022107
CID100002118,C0027497
CID100002118,C0028643
CID100002118,C0030252
CID100002118,C0030319
CID100002118,C0030554
CID100002118,C0031572
CID100002118,C0038436
CID100002118,C0038661
CID100002118,C0038990
CID100002118,C0039070
CID100002118,C0039231
